datetime,date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,dayofweek,weekofyear,quarter,is_month_start,is_month_end,amazon_price_lag_1,amazon_price_lag_2,amazon_price_lag_3,amazon_price_lag_7,amazon_price_lag_14,amazon_price_lag_30,amazon_price_roll_mean_3,amazon_price_roll_std_3,amazon_price_roll_mean_7,amazon_price_roll_std_7,amazon_price_roll_mean_14,amazon_price_roll_std_14,amazon_price_roll_mean_30,amazon_price_roll_std_30,amazon_price_change_1d,amazon_discount_change_1d
2025-04-17 19:26:37,2025-04-17,61390.0,31.71%,64400.0,19.4%,17,4,2025,0,3,16,2,False,False,61390.0,61390.0,61390.0,61400.0,61400.0,61900.0,61390.0,0.0,61394.28571428572,5.345224639243452,61536.42857142857,196.17916234089915,61630.333333333336,239.92072445311751,0.0,0.0
2025-04-18 19:26:37,2025-04-18,61390.0,31.71%,64400.0,19.4%,18,4,2025,0,4,16,2,False,False,61390.0,61390.0,61390.0,61400.0,61790.0,61900.0,61390.0,0.0,61392.857142857145,4.879500146714577,61507.857142857145,185.23077379569375,61613.333333333336,238.21655365633688,0.0,0.0
2025-04-19 19:26:37,2025-04-19,61390.0,31.71%,64400.0,19.4%,19,4,2025,1,5,16,2,False,False,61390.0,61390.0,61390.0,61400.0,61790.0,61900.0,61390.0,0.0,61391.42857142857,3.7796444485820513,61479.28571428572,168.45288251283873,61596.333333333336,235.23258238435716,0.0,0.0
2025-04-20 19:26:37,2025-04-20,61390.0,31.71%,64400.0,19.4%,20,4,2025,1,6,16,2,False,False,61390.0,61390.0,61390.0,61400.0,61790.0,61900.0,61390.0,0.0,61390.0,0.0,61450.71428571428,143.81956033368832,61579.333333333336,230.919202666304,0.0,0.0
2025-04-21 19:26:37,2025-04-21,61390.0,31.71%,64400.0,19.4%,21,4,2025,0,0,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61790.0,61900.0,61390.0,0.0,61390.0,0.0,61422.142857142855,105.98828465460205,61562.333333333336,225.20003878860024,0.0,0.0
2025-04-22 19:26:37,2025-04-22,61390.0,31.71%,64400.0,19.4%,22,4,2025,0,1,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61790.0,61900.0,61390.0,0.0,61390.0,0.0,61393.57142857143,4.972451632009576,61545.333333333336,217.96445982372856,0.0,0.0
2025-04-23 19:26:37,2025-04-23,61390.0,31.71%,64400.0,19.4%,23,4,2025,0,2,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61400.0,61900.0,61390.0,0.0,61390.0,0.0,61392.857142857145,4.688072363498615,61528.333333333336,209.05507166206144,0.0,0.0
2025-04-24 19:26:37,2025-04-24,61390.0,31.71%,64400.0,19.4%,24,4,2025,0,3,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61400.0,61900.0,61390.0,0.0,61390.0,0.0,61392.142857142855,4.258153195838333,61511.333333333336,198.2463346307486,0.0,0.0
2025-04-25 19:26:37,2025-04-25,61390.0,31.71%,64400.0,19.4%,25,4,2025,0,4,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61400.0,61900.0,61390.0,0.0,61390.0,0.0,61391.42857142857,3.6313652658691384,61494.333333333336,185.20600521295506,0.0,0.0
2025-04-26 19:26:37,2025-04-26,61390.0,31.71%,64400.0,19.4%,26,4,2025,1,5,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61400.0,61900.0,61390.0,0.0,61390.0,0.0,61390.71428571428,2.67261251403891,61477.333333333336,169.41956352462006,0.0,0.0
2025-04-27 19:26:37,2025-04-27,61390.0,31.71%,64400.0,19.4%,27,4,2025,1,6,17,2,False,False,61390.0,61390.0,61390.0,61390.0,61400.0,61900.0,61390.0,0.0,61390.0,0.0,61390.0,0.0,61460.333333333336,150.0226036579877,0.0,0.0
2025-04-28 19:26:37,2025-04-28,61390.0,31.71%,64400.0,19.4%,28,4,2025,0,0,18,2,False,False,61390.0,61390.0,61390.0,61390.0,61390.0,61400.0,61390.0,0.0,61390.0,0.0,61390.0,0.0,61460.0,150.17231481553884,0.0,0.0
2025-04-29 19:26:37,2025-04-29,61390.0,31.71%,64400.0,19.4%,29,4,2025,0,1,18,2,False,False,61390.0,61390.0,61390.0,61390.0,61390.0,61400.0,61390.0,0.0,61390.0,0.0,61390.0,0.0,61459.666666666664,150.32111222558015,0.0,0.0
2025-04-30 19:26:37,2025-04-30,58999.0,34.37%,64400.0,19.4%,30,4,2025,0,2,18,2,False,True,61390.0,61390.0,61390.0,61390.0,61390.0,61400.0,60593.0,1380.444493632394,61048.42857142857,903.7130549638464,61219.21428571428,639.0216294130032,61379.63333333333,473.95827572220344,-2391.0,2.6599999999999966
2025-04-30 19:26:37,2025-04-30,59499.0,33.82%,64400.0,19.4%,30,4,2025,0,2,18,2,False,True,58999.0,61390.0,61390.0,61390.0,61390.0,61400.0,59962.666666666664,1261.1345421220246,60778.28571428572,1054.6248486672025,61084.142857142855,783.6346143399455,61316.26666666667,585.1720603626021,500.0,-0.5499999999999972
2025-05-01 19:26:37,2025-05-01,59499.0,33.82%,63999.0,19.9%,1,5,2025,0,3,18,2,True,False,59499.0,58999.0,61390.0,61390.0,61390.0,61400.0,59332.333333333336,288.6751345948002,60508.142857142855,1112.4251927754533,60949.07142857143,883.4717760751528,61252.9,672.2415078130143,0.0,0.0
2025-05-02 19:26:37,2025-05-02,58999.0,34.37%,63999.0,19.9%,2,5,2025,0,4,18,2,False,False,59499.0,59499.0,58999.0,61390.0,61390.0,61400.0,59332.333333333336,288.6751345948002,60166.57142857143,1162.4744953669228,60778.28571428572,1013.2507798455661,61172.86666666667,787.2172172441142,-500.0,0.5499999999999972
2025-05-03 19:26:37,2025-05-03,58999.0,34.37%,63999.0,19.9%,3,5,2025,1,5,18,2,False,False,58999.0,59499.0,59499.0,61390.0,61390.0,61790.0,59165.666666666664,288.6751345948002,59825.0,1092.232423371615,60607.5,1100.0041083841654,61079.833333333336,872.1120650593708,0.0,0.0
2025-05-04 19:26:37,2025-05-04,62990.0,29.93%,63999.0,19.9%,4,5,2025,1,6,18,2,False,False,58999.0,58999.0,59499.0,61390.0,61390.0,61790.0,60329.333333333336,2304.2049243357937,60053.57142857143,1547.0464178702678,60721.78571428572,1259.159070941622,61119.833333333336,931.3172755915263,3991.0,-4.439999999999998
2025-05-04 19:26:37,2025-05-04,59499.0,33.82%,63999.0,19.9%,4,5,2025,1,6,18,2,False,False,62990.0,58999.0,58999.0,61390.0,61390.0,61790.0,60496.0,2174.2876994546937,59783.42857142857,1435.8959870797898,60586.71428571428,1283.161206286718,61043.46666666667,967.6887763197548,-3491.0,3.8900000000000006
2025-05-05 19:26:37,2025-05-05,59499.0,33.82%,63999.0,19.9%,5,5,2025,0,0,19,2,False,False,59499.0,62990.0,58999.0,58999.0,61390.0,61790.0,60662.666666666664,2015.5297897409794,59854.857142857145,1402.417012228548,60451.642857142855,1291.5991642531383,60967.1,996.7072461269117,0.0,0.0
2025-05-06 19:26:37,2025-05-06,61400.0,31.7%,63999.0,19.9%,6,5,2025,0,1,19,2,False,False,59499.0,59499.0,62990.0,59499.0,61390.0,61790.0,60132.666666666664,1097.54286172947,60126.42857142857,1502.5098842864804,60452.357142857145,1292.1606596434415,60954.1,988.1103997368408,1901.0,-2.120000000000001
2025-05-07 19:26:37,2025-05-07,59499.0,33.82%,63999.0,19.9%,7,5,2025,0,2,19,2,False,False,61400.0,59499.0,59499.0,59499.0,61390.0,61400.0,60132.666666666664,1097.54286172947,60126.42857142857,1502.5098842864804,60317.28571428572,1285.4249479078119,60890.73333333333,1019.0010636968084,-1901.0,2.120000000000001
2025-05-08 19:26:37,2025-05-08,59499.0,33.82%,63999.0,19.9%,8,5,2025,0,3,19,2,False,False,59499.0,61400.0,59499.0,58999.0,61390.0,61400.0,60132.666666666664,1097.54286172947,60197.857142857145,1450.9808669269592,60182.21428571428,1263.1943743830689,60827.36666666667,1045.015112358002,0.0,0.0
2025-05-09 19:26:37,2025-05-09,61400.0,31.7%,69900.0,12.52%,9,5,2025,0,4,19,2,False,False,59499.0,59499.0,61400.0,58999.0,61390.0,61400.0,60132.666666666664,1097.54286172947,60540.857142857145,1403.3542471004384,60182.92857142857,1263.9324753317749,60827.36666666667,1045.015112358002,1901.0,-2.120000000000001
2025-05-10 19:26:37,2025-05-10,61400.0,31.7%,69900.0,12.52%,10,5,2025,1,5,19,2,False,False,61400.0,59499.0,59499.0,62990.0,61390.0,61400.0,60766.333333333336,1097.54286172947,60313.71428571428,1016.1272417498831,60183.642857142855,1264.6697110401924,60827.36666666667,1045.015112358002,0.0,0.0
2025-05-11 19:26:37,2025-05-11,61400.0,31.7%,69900.0,12.52%,11,5,2025,1,6,19,2,False,False,61400.0,61400.0,59499.0,59499.0,61390.0,61400.0,61400.0,0.0,60585.28571428572,1016.1272417499066,60184.357142857145,1265.4060830206092,60827.36666666667,1045.015112358002,0.0,0.0
2025-05-12 19:26:37,2025-05-12,60400.0,32.81%,63999.0,19.9%,12,5,2025,0,0,20,2,False,False,61400.0,61400.0,61400.0,59499.0,58999.0,61390.0,61066.666666666664,577.3502691896061,60714.0,906.7735843809403,60284.42857142857,1219.0006445564659,60794.36666666667,1042.2630710116039,-1000.0,1.110000000000003
2025-05-13 19:26:37,2025-05-13,59500.0,33.82%,63999.0,19.9%,13,5,2025,0,1,20,2,False,False,60400.0,61400.0,61400.0,61400.0,59499.0,61390.0,60433.333333333336,950.4384952922055,60442.57142857143,950.5187806553984,60284.5,1218.9511096400936,60731.36666666667,1061.9531934396214,-900.0,1.009999999999998
2025-05-14 19:26:37,2025-05-14,59900.0,33.37%,63999.0,19.9%,14,5,2025,0,2,20,2,False,False,59500.0,60400.0,61400.0,59499.0,59499.0,61390.0,59933.333333333336,450.92497528226744,60499.857142857145,894.6135904334119,60313.142857142855,1203.6894473720347,60681.7,1064.926131483485,400.0,-0.45000000000000284
2025-05-15 19:26:37,2025-05-15,59900.0,33.37%,63999.0,19.9%,15,5,2025,0,3,20,2,False,False,59900.0,59500.0,60400.0,59499.0,58999.0,61390.0,59766.666666666664,230.94010767580968,60557.142857142855,830.375703836224,60377.5,1150.9533673640574,60632.03333333333,1065.4985067165665,0.0,0.0
2025-05-16 19:26:37,2025-05-16,59900.0,33.37%,69900.0,12.52%,16,5,2025,0,4,20,2,False,False,59900.0,59900.0,59500.0,61400.0,58999.0,61390.0,59900.0,0.0,60342.857142857145,767.804538617392,60441.857142857145,1091.6034682377303,60582.36666666667,1063.6741944567264,0.0,0.0
2025-05-17 19:26:37,2025-05-17,59900.0,33.37%,69900.0,12.52%,17,5,2025,1,5,20,2,False,False,59900.0,59900.0,59900.0,61400.0,62990.0,61390.0,59900.0,0.0,60128.57142857143,618.3695920552453,60221.142857142855,813.7919652084759,60532.7,1059.4408137929076,0.0,0.0
2025-05-18 19:26:37,2025-05-18,59900.0,33.37%,69900.0,12.52%,18,5,2025,1,6,20,2,False,False,59900.0,59900.0,59900.0,61400.0,59499.0,61390.0,59900.0,0.0,59914.28571428572,260.95064302051486,60249.78571428572,793.2165461029537,60483.03333333333,1052.7693031933784,0.0,0.0
2025-05-19 19:26:37,2025-05-19,60000.0,33.26%,64400.0,19.4%,19,5,2025,0,0,21,2,False,False,59900.0,59900.0,59900.0,60400.0,59499.0,61390.0,59933.333333333336,57.73502691880324,59857.142857142855,161.83471873503885,60285.57142857143,767.628086459445,60436.7,1042.0090392746986,100.0,-0.10999999999999943
2025-05-20 19:26:37,2025-05-20,60000.0,33.26%,64400.0,19.4%,20,5,2025,0,1,21,2,False,False,60000.0,59900.0,59900.0,59500.0,61400.0,61390.0,59966.666666666664,57.73502691880324,59928.57142857143,48.79500362267563,60185.57142857143,699.4441435101315,60390.36666666667,1028.9804958883751,0.0,0.0
2025-05-21 19:26:37,2025-05-21,60000.0,33.26%,64400.0,19.4%,21,5,2025,0,2,21,2,False,False,60000.0,60000.0,59900.0,59900.0,59499.0,61390.0,60000.0,0.0,59942.857142857145,53.45224835991291,60221.357142857145,673.9673134217643,60344.03333333333,1013.5962089075658,0.0,0.0
2025-05-22 19:26:37,2025-05-22,59900.0,33.37%,64400.0,19.4%,22,5,2025,0,3,21,2,False,False,60000.0,60000.0,60000.0,59900.0,59499.0,61390.0,59966.666666666664,57.73502691880324,59942.857142857145,53.45224835991291,60250.0,648.9636709048948,60294.36666666667,996.9445902812753,-100.0,0.10999999999999943
2025-05-23 19:26:37,2025-05-23,59900.0,33.37%,64400.0,19.4%,23,5,2025,0,4,21,2,False,False,59900.0,60000.0,60000.0,59900.0,61400.0,61390.0,59933.333333333336,57.73502691880324,59942.857142857145,53.45224835991291,60142.857142857145,562.5686771266496,60244.7,977.4027211490103,0.0,0.0
2025-05-24 19:26:37,2025-05-24,59900.0,33.37%,64400.0,19.4%,24,5,2025,1,5,21,2,False,False,59900.0,59900.0,60000.0,59900.0,61400.0,61390.0,59900.0,0.0,59942.857142857145,53.45224835991291,60035.71428571428,432.53660202163996,60195.03333333333,954.7931526602816,0.0,0.0
